Key	English
RANDOMISED/RandomConvo_026_Intro_002	<glee>Guess what I found?
RANDOMISED/RandomConvo_026_Intro_003	<pumped>It was a <itemName>!
RANDOMISED/RandomConvo_027_Intro_000	Have you done any cooking at a <itemName>.
RANDOMISED/RandomConvo_027_Intro_001	There are some great meals you can make there!
RANDOMISED/Storming_Greeting 0_Intro_000	It’s raining buckets! Buckets!þ
RANDOMISED/Storming_Greeting 0_Option_000	<chat>
RANDOMISED/Storming_Greeting 0_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 0_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 0_Option_003	<cancel>
RANDOMISED/Storming_Greeting 0_Response_003_000	Stay safe. <wave>
RANDOMISED/Storming_Greeting 1_Intro_000	Oh jeeze. Nature can be pretty scary sometimes, huh?þ
RANDOMISED/Storming_Greeting 1_Option_000	<chat>
RANDOMISED/Storming_Greeting 1_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 1_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 1_Option_003	<cancel>
RANDOMISED/Storming_Greeting 1_Response_003_000	Watch out of lightning! <wave>
RANDOMISED/Storming_Greeting 2_Intro_000	Storms like this make me want to shout!þ
RANDOMISED/Storming_Greeting 2_Option_000	<chat>
RANDOMISED/Storming_Greeting 2_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 2_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 2_Option_003	<cancel>
RANDOMISED/Storming_Greeting 2_Response_003_000	AHHHHH!! <angry>
RANDOMISED/Storming_Greeting 3_Intro_000	Thunder is fine. Lightning scares the bejebus out of me.
RANDOMISED/Storming_Greeting 3_Option_000	<chat>
RANDOMISED/Storming_Greeting 3_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 3_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 3_Option_003	<cancel>
RANDOMISED/Storming_Greeting 3_Response_003_000	Take care! <wave>
RANDOMISED/Storming_Greeting 4_Intro_000	I've heard that lighting can sometimes leave a thunder egg.
RANDOMISED/Storming_Greeting 4_Option_000	<chat>
RANDOMISED/Storming_Greeting 4_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 4_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 4_Option_003	<cancel>
RANDOMISED/Storming_Greeting 4_Response_003_000	I wonder what they look like?
RANDOMISED/Storming_Greeting 5_Intro_000	Sometimes you can have too much rain, you know?
RANDOMISED/Storming_Greeting 5_Option_000	<chat>
RANDOMISED/Storming_Greeting 5_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 5_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 5_Option_003	<cancel>
RANDOMISED/Storming_Greeting 5_Response_003_000	Like right now! Too much rain! <wave>
RANDOMISED/Storming_Greeting 6_Intro_000	Storming all day today I reckon.
RANDOMISED/Storming_Greeting 6_Option_000	<chat>
RANDOMISED/Storming_Greeting 6_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 6_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 6_Option_003	<cancel>
RANDOMISED/Storming_Greeting 6_Response_003_000	Might be nice to stay  <wave>
RANDOMISED/Storming_Greeting 7_Intro_000	Thunder. Lightning. Yep. That's a storm alright! <haha>
RANDOMISED/Storming_Greeting 7_Option_000	<chat>
RANDOMISED/Storming_Greeting 7_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 7_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 7_Option_003	<cancel>
RANDOMISED/Storming_Greeting 7_Response_003_000	Maybe we should try and stay indoors?
RANDOMISED/Storming_Greeting 8_Intro_000	Maybe we should try and stay indoors? Weather like this can be dangerous.
RANDOMISED/Storming_Greeting 8_Option_000	<chat>
RANDOMISED/Storming_Greeting 8_Option_001	<jobCondition>
RANDOMISED/Storming_Greeting 8_Option_002	<hangOut>
RANDOMISED/Storming_Greeting 8_Option_003	<cancel>
RANDOMISED/Storming_Greeting 8_Response_003_000	Good luck?
RANDOMISED/Windy_Greeting 0_Intro_000	I love windy days.
RANDOMISED/Windy_Greeting 0_Intro_001	How are you, <PlayerName>?
RANDOMISED/Windy_Greeting 0_Option_000	<chat>
RANDOMISED/Windy_Greeting 0_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 0_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 0_Option_003	<cancel>
RANDOMISED/Windy_Greeting 0_Response_003_000	See you around! <wave>
RANDOMISED/Windy_Greeting 1_Intro_000	Gotta love that breeze!
RANDOMISED/Windy_Greeting 1_Option_000	<chat>
RANDOMISED/Windy_Greeting 1_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 1_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 1_Option_003	<cancel>
RANDOMISED/Windy_Greeting 1_Response_003_000	Bye! <wave>
RANDOMISED/Windy_Greeting 2_Intro_000	What a nice breezy day!
RANDOMISED/Windy_Greeting 2_Option_000	<chat>
RANDOMISED/Windy_Greeting 2_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 2_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 2_Option_003	<cancel>
RANDOMISED/Windy_Greeting 2_Response_003_000	Catch you on the breeze! <wave>
RANDOMISED/Windy_Greeting 3_Intro_000	A little windy, but still a lovely day.
RANDOMISED/Windy_Greeting 3_Intro_001	Do you need something?
RANDOMISED/Windy_Greeting 3_Option_000	<chat>
RANDOMISED/Windy_Greeting 3_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 3_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 3_Option_003	<cancel>
RANDOMISED/Windy_Greeting 3_Response_003_000	See you around, <PlayerName>. <wave>
RANDOMISED/Windy_Greeting 4_Intro_000	Who doesn't like a cool breeze?
RANDOMISED/Windy_Greeting 4_Option_000	<chat>
RANDOMISED/Windy_Greeting 4_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 4_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 4_Option_003	<cancel>
RANDOMISED/Windy_Greeting 4_Response_003_000	Bye bye. <wave>
RANDOMISED/Windy_Greeting 5_Intro_000	Has the wind ruined my hair?
RANDOMISED/Windy_Greeting 5_Option_000	<chat>
RANDOMISED/Windy_Greeting 5_Option_001	<jobCondition>
RANDOMISED/Windy_Greeting 5_Option_002	<hangOut>
RANDOMISED/Windy_Greeting 5_Option_003	<cancel>
RANDOMISED/Windy_Greeting 5_Response_003_000	Maybe the wind will fix it then? <haha>
RANDOMISED_COMMENTS/CharacterInTentComment_000_Intro_000	I went in and had a chat to <marketPlaceNPCName> in the tent at the Visitor's Site. 
RANDOMISED_COMMENTS/CharacterInTentComment_000_Intro_001	<shy>I might have given them a hint that they should move here for real!.
RANDOMISED_COMMENTS/CharacterInTentComment_001_Intro_000	<marketPlaceNPCName> is visiting today!
RANDOMISED_COMMENTS/CharacterInTentComment_001_Intro_001	<pumped>I might have to go visit!
RANDOMISED_COMMENTS/CharacterInTentComment_002_Intro_000	<yes>I heard that someone named <marketPlaceNPCName> has set up their tent at the Visitor's site.
RANDOMISED_COMMENTS/CharacterInTentComment_002_Intro_001	<pumped>I'm going to show them how nice we can all be here on  <IslandName>!
RANDOMISED_COMMENTS/CommentOnAnimal_000_Intro_000	<farmAnimalName> is a good looking <farmAnimalType>!
RANDOMISED_COMMENTS/CommentOnAnimal_000_Intro_001	<yes>I bet you are feeding <farmAnimalName> every day.
RANDOMISED_COMMENTS/CommentOnAnimal_000_Intro_002	<glee>And lots of pets too I bet!
RANDOMISED_COMMENTS/CommentOnAnimal_001_Intro_000	<glee><farmAnimalName> is a good <farmAnimalType>.
RANDOMISED_COMMENTS/CommentOnAnimal_001_Intro_001	<proud>I gave <farmAnimalName> a good pet for you!
RANDOMISED_COMMENTS/CommentOnAnimal_002_Intro_000	Have you fed <farmAnimalName> today?
RANDOMISED_COMMENTS/CommentOnAnimal_002_Intro_001	<yes>A <farmAnimalType> like that needs a good meal every day!
RANDOMISED_COMMENTS/CommentOnAnimal_003_Intro_000	<glee><farmAnimalName> is such a cute <farmAnimalType>.
RANDOMISED_COMMENTS/CommentOnAnimal_003_Intro_001	<pumped>You're treating <farmAnimalName> well I bet!
RANDOMISED_COMMENTS/CommentOnClothing_000_Intro_000	<thinking>Ah, so you've wearing <randomClothing> today.
RANDOMISED_COMMENTS/CommentOnClothing_000_Intro_001	<shy>I don't know if I could pull off that look!
RANDOMISED_COMMENTS/CommentOnClothing_000_Intro_002	<worried>Oh, but don't worry, <PlayerName>, you totally are pulling it off!
RANDOMISED_COMMENTS/CommentOnClothing_001_Intro_000	<thinking>Facing the day wearing <randomClothing>.
RANDOMISED_COMMENTS/CommentOnClothing_001_Intro_001	<yes>You've got a style for fashion, <PlayerName>.
RANDOMISED_COMMENTS/CommentOnClothing_002_Intro_000	I see you've got <randomClothing> on today.
RANDOMISED_COMMENTS/CommentOnClothing_002_Intro_001	<glee>Looks pretty comfy!
RANDOMISED_COMMENTS/CommentOnClothing_003_Intro_000	<shocked>Oh!
RANDOMISED_COMMENTS/CommentOnClothing_003_Intro_001	<yes>Your <randomClothing> totally suit you!
RANDOMISED_COMMENTS/CommentOnClothing_004_Intro_000	I see you're rocking <randomClothing> today.
RANDOMISED_COMMENTS/CommentOnClothing_004_Intro_001	<yes>Looking good, mate!
RANDOMISED_COMMENTS/CommentOnClothing_005_Intro_000	Oh! I love your <randomClothing>.
RANDOMISED_COMMENTS/CommentOnClothing_005_Intro_001	Very stylish!
RANDOMISED_COMMENTS/CommentOnClothing_006_Intro_000	<glee>I can't help but notice your <randomClothing>.
RANDOMISED_COMMENTS/CommentOnClothing_006_Intro_001	<yes>You're looking very smart!
RANDOMISED_COMMENTS/CommentOnUndies_000_Intro_000	So you're running around in your undies?
RANDOMISED_COMMENTS/CommentOnUndies_000_Intro_001	<shy>Very bold, <PlayerName>!
RANDOMISED_COMMENTS/CommentOnUndies_001_Intro_000	<haha>You're only wearing your undies, eh?
RANDOMISED_COMMENTS/CommentOnUndies_001_Intro_001	Maybe put on some other clothes, <PlayerName>?
RANDOMISED_COMMENTS/LowHealthComment_000_Intro_000	Oh, <PlayerName>!
RANDOMISED_COMMENTS/LowHealthComment_000_Intro_001	<worried>You're looking a little rough...
RANDOMISED_COMMENTS/LowHealthComment_000_Intro_002	<yes>You've got to watch your health!
RANDOMISED_COMMENTS/LowHealthComment_001_Intro_000	You look a little pale, <PlayerName>.
RANDOMISED_COMMENTS/LowHealthComment_001_Intro_001	<yes>Make sure you watch your health!
RANDOMISED_COMMENTS/LowHealthComment_002_Intro_000	<PlayerName>!
RANDOMISED_COMMENTS/LowHealthComment_002_Intro_001	<no>You look terrible!
RANDOMISED_COMMENTS/LowHealthComment_002_Intro_002	You look like you've been knocked around a bit!
RANDOMISED_COMMENTS/LowHealthComment_003_Intro_000	You've got to look out for your health, <PlayerName>.
RANDOMISED_COMMENTS/LowHealthComment_003_Intro_001	You're looking a bit rough!
RANDOMISED_COMMENTS/LowHealthComment_003_Intro_002	Please be careful!
RANDOMISED_COMMENTS/LowStaminaComment_000_Intro_000	Oh, <PlayerName>!
RANDOMISED_COMMENTS/LowStaminaComment_000_Intro_001	<worried>You're looking a bit low on energy there.
RANDOMISED_COMMENTS/LowStaminaComment_000_Intro_002	Don't over do it, okay?
RANDOMISED_COMMENTS/LowStaminaComment_001_Intro_000	<yes>Don't get burnt out, <PlayerName>.
RANDOMISED_COMMENTS/LowStaminaComment_001_Intro_001	Maybe think about having something to eat?
RANDOMISED_COMMENTS/LowStaminaComment_001_Intro_002	<yes>That might pep you up a bit!
RANDOMISED_COMMENTS/LowStaminaComment_002_Intro_000	<yes>You've been working hard I can see.
RANDOMISED_COMMENTS/LowStaminaComment_002_Intro_001	Maybe you should get some rest?
RANDOMISED_COMMENTS/LowStaminaComment_002_Intro_002	<no>You don't want to run out of energy!
RANDOMISED_COMMENTS/LowStaminaComment_003_Intro_000	You're looking a bit flat, <PlayerName>.
RANDOMISED_COMMENTS/LowStaminaComment_003_Intro_001	You've used a lot of energy! Don't over do it, okay?
RANDOMISED_COMMENTS/LowStaminaComment_003_Intro_002	<haha>There is always tomorrow!
RANDOMISED_COMMENTS/LowStaminaComment_004_Intro_000	You look a bit low on energy, <PlayerName>.
RANDOMISED_COMMENTS/LowStaminaComment_004_Intro_001	<yes>I know you're always doing something, but don't forget to take a rest here or there okay?
RANDOMISED_COMMENTS/OnFireConvo_000_Intro_000	<shocked><PlayerName> is on fire!
RANDOMISED_COMMENTS/OnFireConvo_001_Intro_000	<shocked>You're on fire <PlayerName>!
RANDOMISED_COMMENTS/OnFireConvo_002_Intro_000	<worried>FIRE!
RANDOMISED_COMMENTS/PlayerDisguisedConvo_001_Intro_000	<shocked>What!?
RANDOMISED_COMMENTS/PlayerDisguisedConvo_001_Intro_001	<thinking>Is that you, <PlayerName>?
RANDOMISED_COMMENTS/PlayerDisguisedConvo_002_Intro_000	<shock>Huh!?
RANDOMISED_COMMENTS/PlayerDisguisedConvo_002_Intro_001	<no>It's probably just <PlayerName> again...
RANDOMISED_COMMENTS/PlayerDisguisedConvo_003_Intro_000	<shock>Woah!
RANDOMISED_COMMENTS/PlayerDisguisedConvo_003_Intro_001	Is that you, <PlayerName>?
RANDOMISED_REQUESTS/AcceptHangOut_000_Intro_000	You know what? I'd love to hang out today!
RANDOMISED_REQUESTS/AcceptHangOut_000_Intro_001	Let's do this!
RANDOMISED_REQUESTS/AcceptHangOut_001_Intro_000	You want to hang out with me?
RANDOMISED_REQUESTS/AcceptHangOut_001_Intro_001	Hmmm... <thinking>
RANDOMISED_REQUESTS/AcceptHangOut_001_Intro_002	<pumped>Yeah, I'm up for it!
RANDOMISED_REQUESTS/AcceptHangOut_002_Intro_000	Yeah, sure! What's the plan today?
RANDOMISED_REQUESTS/AcceptHangOut_002_Intro_001	<haha>I'll just follow you!
RANDOMISED_REQUESTS/AcceptHangOut_003_Intro_000	I'd love to hang out. <glee>
RANDOMISED_REQUESTS/AcceptHangOut_003_Intro_001	Lead the way!
RANDOMISED_REQUESTS/AlreadyHangingOutWithSomeone_000_Intro_000	Oh, I'm okay thanks. You and <followedByName> have fun, okay?
RANDOMISED_REQUESTS/AlreadyHangingOutWithSomeone_001_Intro_000	Actually, it looks like you and <followedByName> are having a good time. 
RANDOMISED_REQUESTS/AlreadyHangingOutWithSomeone_001_Intro_001	I'd hate to be a third wheel! <haha>
RANDOMISED_REQUESTS/AlreadyHangingOutWithSomeone_002_Intro_000	Nah, it's okay thanks. You and <followedByName> have a good time!
RANDOMISED_REQUESTS/Birthday_GiftConvo_001_Intro_000	Oh, I can't believe you remembered my birthday!
RANDOMISED_REQUESTS/Birthday_GiftConvo_001_Intro_001	You really didn’t need to get me a gift, <PlayerName>.
RANDOMISED_REQUESTS/Birthday_GiftConvo_001_Option_000	Take this!
RANDOMISED_REQUESTS/Birthday_GiftConvo_001_Option_001	I don't have it on me.
RANDOMISED_REQUESTS/Birthday_GiftConvo_001_Response_001_000	<shy>Oh, I see...
RANDOMISED_REQUESTS/GivenDislikeFood_Intro_000	<no>Oh, no...
RANDOMISED_REQUESTS/GivenDislikeFood_Intro_001	<no>I don't really eat stuff like this...
RANDOMISED_REQUESTS/GivenDislikeFood_Intro_002	You can have this back.
RANDOMISED_REQUESTS/GivenDislikeFood_Intro_003	I don't think I'm hungry anymore...
RANDOMISED_REQUESTS/GivenFavouriteFood_Intro_000	<glee>OH!
RANDOMISED_REQUESTS/GivenFavouriteFood_Intro_001	<favouriteFood> are my favourite!
RANDOMISED_REQUESTS/GivenFavouriteFood_Intro_002	Thank you so much!
RANDOMISED_REQUESTS/GivenHatedFood_Intro_000	<no>Oh dear!
RANDOMISED_REQUESTS/GivenHatedFood_Intro_001	<worried>I can't stand <hatedFood>!
RANDOMISED_REQUESTS/GivenHatedFood_Intro_002	<shy>I'll find some food on my own, <PlayerName>...
RANDOMISED_REQUESTS/GivenHatedFood_Intro_003	Thanks for trying, <PlayerName> but I'm really not really hungry anymore...
RANDOMISED_REQUESTS/HasntGotDayOff_000_Intro_000	Oh, I'd love to, <PlayerName>.
RANDOMISED_REQUESTS/HasntGotDayOff_000_Intro_001	<shy>I'm actually kind of busy today, sorry.
RANDOMISED_REQUESTS/HasntGotDayOff_000_Intro_002	<yes>I've got <nextDayOff> though. Ask me again then!
RANDOMISED_REQUESTS/HasntGotDayOff_001_Intro_000	<no>I can't today, sorry, <PlayerName>.
RANDOMISED_REQUESTS/HasntGotDayOff_001_Intro_001	I've got plans already.
RANDOMISED_REQUESTS/HasntGotDayOff_001_Intro_002	<thinking>What if we hang out <nextDayOff>?
RANDOMISED_REQUESTS/HasntGotDayOff_002_Intro_000	<thinking>Hmmm... I'm a bit busy today, <PlayerName>.
RANDOMISED_REQUESTS/HasntGotDayOff_002_Intro_001	<yes>What about <nextDayOff>? I'll be free all day!
RANDOMISED_REQUESTS/NoBirthdayGift_Intro_000	Oh, I see...
RANDOMISED_REQUESTS/NoRequests_001_Intro_000	Hmmm...
RANDOMISED_REQUESTS/NoRequests_001_Intro_001	<no>I dont have a job for you, sorry!
RANDOMISED_REQUESTS/NoRequests_002_Intro_000	<no>Nah, I'm all good for now.
RANDOMISED_REQUESTS/NoRequests_002_Intro_001	<yes>Thanks for asking though.
RANDOMISED_REQUESTS/NoRequests_003_Intro_000	You know what?
RANDOMISED_REQUESTS/NoRequests_003_Intro_001	<shy>I haven't got anything for you to do.
RANDOMISED_REQUESTS/NoRequests_004_Intro_000	<no>Actually I don't.
RANDOMISED_REQUESTS/NoRequests_004_Intro_001	Sorry about that, <PlayerName>!
RANDOMISED_REQUESTS/NoRequests_005_Intro_000	<no>Nup!
RANDOMISED_REQUESTS/NoRequests_005_Intro_001	<glee>I'm all good for now!
RANDOMISED_REQUESTS/NoRequests_006_Intro_000	Actually...
RANDOMISED_REQUESTS/NoRequests_006_Intro_001	<haha>Oh, wait, I already did that!
RANDOMISED_REQUESTS/NoRequests_006_Intro_002	<yes>I'm good thanks, <PlayerName>.
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_001_Intro_000	<shy>Oh, I'd love to... but...
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_001_Intro_001	Let's get to know each other better first, okay?
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_002_Intro_000	<shy>I'd love to, if I knew you a bit better.
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_002_Intro_001	<shy>Thanks anyway, <PlayerName>.
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_003_Intro_000	Ah, <PlayerName> thanks for asking...
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_003_Intro_001	<shy>The thing is I don't usually hang out with people I don't know that well.
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_003_Intro_002	Sorry about that...
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_004_Intro_000	<shy>Thanks for asking, <PlayerName>...
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_004_Intro_001	<shy>But maybe we should get to know each other a bit better first?
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_005_Intro_000	<shy>Thanks for the offer... but I feel like we don't know each other well enough.
RANDOMISED_REQUESTS/NotGoodEnoughFriendsToHang_005_Intro_001	<shy>Maybe some other time?
RANDOMISED_REQUESTS/RequestAccepted_004_Intro_000	Oh, you found <requestItem>?
RANDOMISED_REQUESTS/RequestCertainFish_001_Intro_000	<thinking>Hey, would it be too much trouble for you to catch <requestItem>?
RANDOMISED_REQUESTS/RequestCertainFish_001_Intro_001	You can usually catch <requestItem> in the <requestItemLocation> this time of the year.
RANDOMISED_REQUESTS/RequestCertainFish_001_Option_000	No problems.
RANDOMISED_REQUESTS/RequestCertainFish_001_Option_001	I can't sorry.
RANDOMISED_REQUESTS/RequestCertainFish_001_Response_000_000	Thank you so much! <glee>
RANDOMISED_REQUESTS/RequestCertainFish_001_Response_001_000	Hey thats no problem. Never hurts to ask. <haha>
RANDOMISED_REQUESTS/RequestFood_001_Intro_000	My belly is grumbling! <haha>
RANDOMISED_REQUESTS/RequestFood_001_Intro_001	Could I ask you to find me <requestItem>?
RANDOMISED_REQUESTS/RequestFood_001_Intro_002	I'd really owe you one! <pumped>
RANDOMISED_REQUESTS/RequestFood_001_Option_000	I'll do it!
RANDOMISED_REQUESTS/RequestFood_001_Option_001	I can't sorry.
RANDOMISED_REQUESTS/RequestFood_001_Response_000_000	Thank you so much! I can't wait! <glee>
RANDOMISED_REQUESTS/RequestFood_001_Response_000_001	Neither can my belly! <haha>
RANDOMISED_REQUESTS/RequestFood_001_Response_001_000	Hey thats no problem. <no>
RANDOMISED_REQUESTS/RequestFood_001_Response_001_001	I'll try and find something myself!
RANDOMISED_REQUESTS/RequestFood_002_Intro_000	I've got a real hankering for <requestItem>.
RANDOMISED_REQUESTS/RequestFood_002_Intro_001	Think you could bring me <requestItem> to eat?
RANDOMISED_REQUESTS/RequestFood_002_Option_000	I can do that.
RANDOMISED_REQUESTS/RequestFood_002_Option_001	Not right now.
RANDOMISED_REQUESTS/RequestFood_002_Response_000_000	Thanks, <PlayerName>.
RANDOMISED_REQUESTS/RequestFood_002_Response_000_001	I'm looking forward to it!
RANDOMISED_REQUESTS/RequestFood_002_Response_001_000	<thinking>Hmmm, maybe I can find something else to eat...
RANDOMISED_REQUESTS/RequestFood_003_Intro_000	I would love a <requestItem> right now.
RANDOMISED_REQUESTS/RequestFood_003_Intro_001	Think you could find me <requestItem>?
RANDOMISED_REQUESTS/RequestFood_003_Option_000	I will.
RANDOMISED_REQUESTS/RequestFood_003_Option_001	Nah.
RANDOMISED_REQUESTS/RequestFood_003_Response_000_000	<pumped>Awesome!
RANDOMISED_REQUESTS/RequestFood_003_Response_000_001	Cheers, <PlayerName>.
RANDOMISED_REQUESTS/RequestFood_003_Response_001_000	<worried>Oh dear!
RANDOMISED_REQUESTS/RequestFurniture_001_Intro_000	Oh! <shocked>
RANDOMISED_REQUESTS/RequestFurniture_001_Intro_001	That reminds me, have you got any <requestItem> you don't need anymore?
RANDOMISED_REQUESTS/RequestFurniture_001_Intro_002	If you've got any <requestItem> you don't want anymore, be sure to bring it to me!
RANDOMISED_REQUESTS/RequestFurniture_001_Option_000	I will!
RANDOMISED_REQUESTS/RequestFurniture_001_Option_001	I don't.
RANDOMISED_REQUESTS/RequestFurniture_001_Response_000_000	Thanks you, <PlayerName>. <yes>
RANDOMISED_REQUESTS/RequestFurniture_001_Response_001_000	Hey thats no problem. Never hurts to ask.
RANDOMISED_REQUESTS/RequestItemInInv_001_Intro_000	Oh wow! I noticed you've got <requestItem> on you!
RANDOMISED_REQUESTS/RequestItemInInv_001_Intro_001	I would like to buy <requestItem> you are carrying. How does <buyRequestAmount> sound?
RANDOMISED_REQUESTS/RequestItemInInv_001_Option_000	Deal.
RANDOMISED_REQUESTS/RequestItemInInv_001_Option_001	No deal.
RANDOMISED_REQUESTS/RequestItemInInv_001_Response_000_000	Thank you so much! 
RANDOMISED_REQUESTS/RequestItemInInv_001_Response_001_000	No worries.
RANDOMISED_REQUESTS/RequestLogging_001_Intro_000	Oh, <PlayerName>. You have a logging licence, right?
RANDOMISED_REQUESTS/RequestLogging_001_Intro_001	Think you could help me out and russle up <requestItem>?
RANDOMISED_REQUESTS/RequestLogging_001_Intro_002	It would really help me out!
RANDOMISED_REQUESTS/RequestLogging_001_Option_000	I'll do it!
RANDOMISED_REQUESTS/RequestLogging_001_Option_001	I can't sorry.
RANDOMISED_REQUESTS/RequestLogging_001_Response_000_000	Thanks, <PlayerName>.
RANDOMISED_REQUESTS/RequestLogging_001_Response_001_000	I understand, <PlayerName>.
RANDOMISED_REQUESTS/RequestMining_001_Intro_000	Oh, <PlayerName>. You have a mining licence, right?
RANDOMISED_REQUESTS/RequestMining_001_Intro_001	Think you could help me out and russle up <requestItem>?
RANDOMISED_REQUESTS/RequestMining_001_Intro_002	It would really help me out!
RANDOMISED_REQUESTS/RequestMining_001_Option_000	I'll do it!
RANDOMISED_REQUESTS/RequestMining_001_Option_001	I can't sorry.
RANDOMISED_REQUESTS/RequestMining_001_Response_000_000	Thanks, <PlayerName>.
RANDOMISED_REQUESTS/RequestMining_001_Response_001_000	Hey thats no problem. <no>
RANDOMISED_REQUESTS/RequestMining_001_Response_001_001	I'll try and find something myself!
RANDOMISED_REQUESTS/RequestNewClothing_001_Intro_000	Hmmm... <thinking>
RANDOMISED_REQUESTS/RequestNewClothing_001_Intro_001	You know what? I feel like I’ve been wearing the same clothes for too long! <haha>
RANDOMISED_REQUESTS/RequestNewClothing_001_Intro_002	Think you can find me some new <requestItem>? Anything new in my wardrobe would be welcome.þ
RANDOMISED_REQUESTS/RequestNewClothing_001_Option_000	No problems.
RANDOMISED_REQUESTS/RequestNewClothing_001_Option_001	I can't sorry.
RANDOMISED_REQUESTS/RequestNewClothing_001_Response_000_000	Great! Thanks, <PlayerName>. <glee>
RANDOMISED_REQUESTS/RequestNewClothing_001_Response_001_000	Hey thats no problem. Never hurts to ask.
RANDOMISED_REQUESTS/RequestSellingItem_001_Intro_000	Ah!
RANDOMISED_REQUESTS/RequestSellingItem_001_Intro_001	<thinking>Actually I have a <requestItem> I dont want anymore...
RANDOMISED_REQUESTS/RequestSellingItem_001_Intro_002	Do you want to buy it?
RANDOMISED_REQUESTS/RequestSellingItem_001_Intro_003	<thinking>I could let it go for <requestSellPrice>?
RANDOMISED_REQUESTS/RequestSellingItem_001_Option_000	It's a deal!
RANDOMISED_REQUESTS/RequestSellingItem_001_Option_001	No thanks.
RANDOMISED_REQUESTS/RequestSellingItem_001_Response_000_000	Pleasure doing business with you, <PlayerName>.
RANDOMISED_REQUESTS/RequestSellingItem_001_Response_001_000	<shy>Was the price too high?
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Intro_000	Ah!
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Intro_001	<thinking>Actually I have a <requestItem> I dont want anymore...
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Intro_002	Do you want to buy it?
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Intro_003	<thinking>I could let it go for <requestSellPrice>?
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Option_000	It's a deal!
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Option_001	No thanks.
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Response_000_000	<shock>Oh!
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Response_000_001	<shy>You don't have enough <Dinks> on you!
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Response_000_002	<yes>Well, if you make it back today, the offer still stands.
RANDOMISED_REQUESTS/RequestSellingItem_NotEnoughMoney_Response_001_000	<shy>Was the price too high?
RAYNE/Arvo_Greeting 0_Intro_000	It's like, already the arvo?
RAYNE/Arvo_Greeting 0_Intro_001	<no>Didn't time just fly by today.þ
RAYNE/Arvo_Greeting 0_Option_000	<chat>
RAYNE/Arvo_Greeting 0_Option_001	<jobCondition>
RAYNE/Arvo_Greeting 0_Option_002	<hangOut>
RAYNE/Arvo_Greeting 0_Option_003	<cancel>
RAYNE/Arvo_Greeting 0_Response_003_000	Have a good arvo, mate.
RAYNE/Arvo_Greeting 1_Intro_000	Oh, like, good afternoon, <PlayerName>.
RAYNE/Arvo_Greeting 1_Option_000	<chat>
RAYNE/Arvo_Greeting 1_Option_001	<jobCondition>
RAYNE/Arvo_Greeting 1_Option_002	<hangOut>
RAYNE/Arvo_Greeting 1_Option_003	<cancel>
RAYNE/Arvo_Greeting 1_Response_003_000	<wave>Catch you on the flip side!
